Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
ESTELLA GARDENS,"1,580,000","1,593.07",992,Dec-21,FLORA ROAD,Resale,Strata,148,"10,676",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
FOREST WOODS,"1,618,000",904.18,"1,789",Dec-21,LORONG LEW LIAN,Sub Sale,Strata,84,"19,262",-,Condominium,1,99 yrs lease commencing from 2016,19,Outside Central Region,06 to 10
THE STERLING,"2,600,000","1,689.95","1,539",Dec-21,BUKIT TIMAH ROAD,Resale,Strata,157,"16,561",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE BAYSHORE,"1,300,000","1,184.04","1,098",Dec-21,BAYSHORE ROAD,Resale,Strata,110,"11,818",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,06 to 10
EAST MEADOWS,"1,208,888","1,216.33",994,Dec-21,TANAH MERAH KECHIL ROAD,Resale,Strata,113,"10,698",-,Condominium,1,99 yrs lease commencing from 1998,16,Outside Central Region,01 to 05
BEDOK RESIDENCES,"868,000",516.67,"1,680",Dec-21,BEDOK NORTH DRIVE,Resale,Strata,48,"18,083",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,06 to 10
ONE MEYER,"2,519,000","1,033.34","2,438",Dec-21,MEYER PLACE,New Sale,Strata,96,"26,240",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
VERDALE,"2,686,900","1,517.72","1,770",Dec-21,DE SOUZA AVENUE,New Sale,Strata,141,"19,056",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"1,872,000","1,270.15","1,474",Dec-21,TAMPINES LANE,New Sale,Strata,118,"15,864",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,905,000","1,334.74","1,427",Dec-21,TAMPINES LANE,New Sale,Strata,124,"15,363",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
FORETT AT BUKIT TIMAH,"1,004,000",473.62,"2,120",Dec-21,TOH TUCK ROAD,New Sale,Strata,44,"22,818",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
FORETT AT BUKIT TIMAH,"1,560,000",764.24,"2,041",Dec-21,TOH TUCK ROAD,New Sale,Strata,71,"21,972",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
INFINI AT EAST COAST,"2,344,000","1,248.62","1,877",Dec-21,EAST COAST ROAD,New Sale,Strata,116,"20,207",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
77 @ EAST COAST,"999,000",581.26,"1,719",Dec-21,UPPER EAST COAST ROAD,New Sale,Strata,54,"18,500",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,268,000",699.66,"1,812",Dec-21,HOUGANG AVENUE 2,New Sale,Strata,65,"19,508",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
RESIDENTIAL APARTMENTS,"2,220,000","1,463.9","1,516",Dec-21,TANJONG KATONG ROAD,Resale,Strata,136,"16,324",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VERDALE,"2,483,400","1,410.08","1,761",Dec-21,DE SOUZA AVENUE,New Sale,Strata,131,"18,957",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"1,905,000","1,334.74","1,427",Dec-21,TAMPINES LANE,New Sale,Strata,124,"15,363",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,979,000","1,334.74","1,483",Dec-21,TAMPINES LANE,New Sale,Strata,124,"15,960",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
TREASURE AT TAMPINES,"1,988,000","1,334.74","1,489",Dec-21,TAMPINES LANE,New Sale,Strata,124,"16,032",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
THE FLORENCE RESIDENCES,"1,719,000",914.94,"1,879",Dec-21,HOUGANG AVENUE 2,New Sale,Strata,85,"20,224",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,16 to 20
PARC KOMO,"2,116,000","1,410.08","1,501",Dec-21,UPPER CHANGI ROAD NORTH,New Sale,Strata,131,"16,153",-,Apartment,1,Freehold,17,Outside Central Region,01 to 05
THE PALETTE,"670,000",505.91,"1,324",Dec-21,PASIR RIS GROVE,Resale,Strata,47,"14,255",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
SEASIDE RESIDENCES,"1,768,000",785.77,"2,250",Dec-21,SIGLAP LINK,Sub Sale,Strata,73,"24,219",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
GRAND DUCHESS AT ST PATRICK'S,"3,950,000","2,508.01","1,575",Dec-21,ST. PATRICK'S ROAD,Resale,Strata,233,"16,953",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
D'NEST,"2,000,000","1,765.3","1,133",Dec-21,PASIR RIS GROVE,Resale,Strata,164,"12,195",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
AQUARIUS BY THE PARK,"885,000","1,097.93",806,Dec-21,BEDOK RESERVOIR VIEW,Resale,Strata,102,"8,676",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
VILLA MARINA,"1,688,000","1,506.96","1,120",Dec-21,JALAN SEMPADAN,Resale,Strata,140,"12,057",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05
THE LILIUM,"2,560,000","1,227.1","2,086",Dec-21,HOW SUN ROAD,New Sale,Strata,114,"22,456",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
FORETT AT BUKIT TIMAH,"1,936,000",947.23,"2,044",Dec-21,TOH TUCK ROAD,New Sale,Strata,88,"22,000",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
PALM ISLES,"808,000",807.3,"1,001",Dec-21,FLORA DRIVE,Resale,Strata,75,"10,773",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
LA FIESTA,"1,180,000",893.41,"1,321",Dec-21,SENGKANG SQUARE,Resale,Strata,83,"14,217",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE QUARTZ,"1,590,000","1,367.03","1,163",Dec-21,COMPASSVALE BOW,Resale,Strata,127,"12,520",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,06 to 10
BARTLEY RESIDENCES,"1,150,000",796.54,"1,444",Dec-21,LORONG HOW SUN,Resale,Strata,74,"15,541",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
MEYER MANSION,"3,811,800","1,496.2","2,548",Dec-21,MEYER ROAD,New Sale,Strata,139,"27,423",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
CUBIK,"1,370,000","1,022.58","1,340",Dec-21,LORONG K TELOK KURAU,Resale,Strata,95,"14,421",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE NCLAVE,"1,450,000","1,367.03","1,061",Dec-21,LORONG N TELOK KURAU,Resale,Strata,127,"11,417",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,393,000",936.47,"1,488",Dec-21,HOUGANG AVENUE 2,Sub Sale,Strata,87,"16,011",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
D'NEST,"628,000",570.49,"1,101",Dec-21,PASIR RIS GROVE,Resale,Strata,53,"11,849",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,530,000","1,097.93","1,394",Dec-21,LORONG HOW SUN,Resale,Strata,102,"15,000",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
LIVIA,"1,600,000","1,539.25","1,039",Dec-21,PASIR RIS GROVE,Resale,Strata,143,"11,189",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
KINGSFORD WATERBAY,"1,155,000",893.41,"1,293",Dec-21,UPPER SERANGOON VIEW,Resale,Strata,83,"13,916",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
PANDAN VALLEY,"1,920,000","1,334.74","1,438",Dec-21,PANDAN VALLEY,Resale,Strata,124,"15,484",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
THE ADARA,"1,788,000","1,065.64","1,678",Dec-21,CHAPEL ROAD,Resale,Strata,99,"18,061",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
WATERVIEW,"925,000",925.7,999,Dec-21,TAMPINES AVENUE 1,Resale,Strata,86,"10,756",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
PARC ELEGANCE,"634,800",473.62,"1,340",Dec-21,TELOK KURAU ROAD,Resale,Strata,44,"14,427",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HAIG 162,"920,000",602.78,"1,526",Dec-21,HAIG ROAD,Resale,Strata,56,"16,429",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MY MANHATTAN,"1,220,000",871.88,"1,399",Dec-21,SIMEI STREET 3,Resale,Strata,81,"15,062",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
EVERGREEN PARK,"952,800","1,087.16",876,Dec-21,HOUGANG AVENUE 7,Resale,Strata,101,"9,434",-,Apartment,1,99 yrs lease commencing from 1995,19,Outside Central Region,16 to 20
THE BAYSHORE,"960,000","1,022.58",939,Dec-21,BAYSHORE ROAD,Resale,Strata,95,"10,105",-,Condominium,1,99 yrs lease commencing from 1993,16,Outside Central Region,01 to 05
A TREASURE TROVE,"1,460,000","1,205.57","1,211",Dec-21,PUNGGOL WALK,Resale,Strata,112,"13,036",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
THE SHORE RESIDENCES,"1,000,000",592.02,"1,689",Dec-21,AMBER ROAD,Resale,Strata,55,"18,182",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,06 to 10
EMERALD EAST,"1,775,000","1,108.69","1,601",Dec-21,TANJONG RHU ROAD,Resale,Strata,103,"17,233",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
D'NEST,"985,000",990.29,995,Dec-21,PASIR RIS GROVE,Resale,Strata,92,"10,707",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
HEDGES PARK CONDOMINIUM,"1,550,000","1,797.59",862,Dec-21,FLORA DRIVE,Resale,Strata,167,"9,281",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
G RESIDENCES,"1,900,000","1,485.43","1,279",Dec-21,LORONG G TELOK KURAU,Resale,Strata,138,"13,768",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
EASTPOINT GREEN,"805,000",958,840,Dec-21,SIMEI STREET 3,Resale,Strata,89,"9,045",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,370,000",678.13,"2,020",Dec-21,SIGLAP LINK,Sub Sale,Strata,63,"21,746",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,21 to 25
EASTPOINT GREEN,"816,000",958,852,Dec-21,SIMEI STREET 3,Resale,Strata,89,"9,169",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THE GALE,"1,168,000","1,033.34","1,130",Dec-21,FLORA ROAD,Resale,Strata,96,"12,167",-,Condominium,1,Freehold,17,Outside Central Region,06 to 10
THE ESTA,"2,500,000","1,399.32","1,787",Dec-21,AMBER GARDENS,Resale,Strata,130,"19,231",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
STRATUM,"1,250,000","1,097.93","1,139",Dec-21,ELIAS ROAD,Resale,Strata,102,"12,255",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
RIVERSAILS,"1,088,000",947.23,"1,149",Dec-21,UPPER SERANGOON CRESCENT,Resale,Strata,88,"12,364",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
RIVERSOUND RESIDENCE,"1,330,000","1,162.51","1,144",Dec-21,SENGKANG EAST AVENUE,Resale,Strata,108,"12,315",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
PALM ISLES,"2,950,000","3,799.69",776,Dec-21,FLORA DRIVE,Resale,Strata,353,"8,357",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,01 to 05
CARDIFF RESIDENCE,"605,050",409.03,"1,479",Dec-21,CARDIFF GROVE,Resale,Strata,38,"15,922",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,920,000","1,334.74","1,438",Dec-21,TAMPINES LANE,New Sale,Strata,124,"15,484",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
STUDIOS@TEMBELING,"1,210,000","1,140.98","1,060",Dec-21,TEMBELING ROAD,Resale,Strata,106,"11,415",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RESIDENCE TWENTY-TWO,"2,286,700","1,216.33","1,880",Dec-21,TELOK KURAU ROAD,New Sale,Strata,113,"20,236",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SANTORINI,"1,250,000","1,108.69","1,127",Dec-21,TAMPINES STREET 86,Resale,Strata,103,"12,136",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
THE DAFFODIL,"1,000,000",968.76,"1,032",Dec-21,UPPER EAST COAST ROAD,Resale,Strata,90,"11,111",-,Apartment,1,Freehold,16,Outside Central Region,B1 to B5
LA FIESTA,"1,015,000",904.18,"1,123",Dec-21,SENGKANG SQUARE,Resale,Strata,84,"12,083",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,633,440",936.47,"1,744",Dec-21,COMPASSVALE BOW,New Sale,Strata,87,"18,775",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"2,270,580","1,323.97","1,715",Dec-21,COMPASSVALE BOW,New Sale,Strata,123,"18,460",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
SENGKANG GRAND RESIDENCES,"1,804,000","1,011.82","1,783",Dec-21,COMPASSVALE BOW,New Sale,Strata,94,"19,191",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
HEDGES PARK CONDOMINIUM,"800,000",796.54,"1,004",Dec-21,FLORA DRIVE,Resale,Strata,74,"10,811",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
COSTA RHU,"3,320,000","2,163.56","1,535",Dec-21,RHU CROSS,Resale,Strata,201,"16,517",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10
THE FLORENCE RESIDENCES,"1,161,000",635.08,"1,828",Dec-21,HOUGANG AVENUE 2,New Sale,Strata,59,"19,678",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
THE QUINN,"870,000",559.73,"1,554",Dec-21,BARTLEY ROAD,Resale,Strata,52,"16,731",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
THE MONTAGE,"900,000",656.6,"1,371",Dec-21,LORONG M TELOK KURAU,Resale,Strata,61,"14,754",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SEAWIND,"1,138,000",656.6,"1,733",Dec-21,LORONG M TELOK KURAU,Resale,Strata,61,"18,656",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
CUBIK,"675,000",484.38,"1,394",Dec-21,LORONG K TELOK KURAU,Resale,Strata,45,"15,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"714,000",462.85,"1,543",Dec-21,LORONG HOW SUN,Resale,Strata,43,"16,605",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SANDY PALM,"1,000,000","1,345.5",743,Dec-21,JALAN LOYANG BESAR,Resale,Strata,125,"8,000",-,Condominium,1,99 yrs lease commencing from 1996,17,Outside Central Region,01 to 05
16 @ AMBER,"1,150,000",710.42,"1,619",Dec-21,AMBER ROAD,Resale,Strata,66,"17,424",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
THE SANTORINI,"638,000",527.44,"1,210",Dec-21,TAMPINES STREET 86,Resale,Strata,49,"13,020",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,11 to 15
38 I SUITES,"1,345,000","1,076.4","1,250",Dec-21,IPOH LANE,Resale,Strata,100,"13,450",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE SANTORINI,"858,000",721.19,"1,190",Dec-21,TAMPINES STREET 86,Resale,Strata,67,"12,806",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
THE TROPICA,"890,000",990.29,899,Dec-21,TAMPINES AVENUE 1,Resale,Strata,92,"9,674",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
LA VIDA @ 130,"690,000",495.14,"1,394",Dec-21,LORONG K TELOK KURAU,Resale,Strata,46,"15,000",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SOVEREIGN,"5,840,000","2,637.18","2,214",Dec-21,MEYER ROAD,Resale,Strata,245,"23,837",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
PARC BLEU,"660,000",462.85,"1,426",Dec-21,JOO CHIAT PLACE,Resale,Strata,43,"15,349",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,150,000",505.91,"2,273",Dec-21,SIGLAP LINK,Sub Sale,Strata,47,"24,468",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20
THE MINTON,"1,448,000","1,345.5","1,076",Dec-21,HOUGANG STREET 11,Resale,Strata,125,"11,584",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,16 to 20
KI RESIDENCES AT BROOKVALE,"2,277,000","1,173.28","1,941",Dec-21,BROOKVALE DRIVE,New Sale,Strata,109,"20,890",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,971,000","1,334.74","1,477",Dec-21,TAMPINES LANE,New Sale,Strata,124,"15,895",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
FORETT AT BUKIT TIMAH,"1,458,000",688.9,"2,116",Dec-21,TOH TUCK ROAD,New Sale,Strata,64,"22,781",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
MODENA,"1,690,000","1,560.78","1,083",Dec-21,SIMEI STREET 4,Resale,Strata,145,"11,655",-,Condominium,1,99 yrs lease commencing from 1997,18,Outside Central Region,06 to 10
WATERTOWN,"1,370,000",914.94,"1,497",Dec-21,PUNGGOL CENTRAL,Resale,Strata,85,"16,118",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"1,794,980","1,011.82","1,774",Dec-21,COMPASSVALE BOW,New Sale,Strata,94,"19,096",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
LA FIESTA,"1,140,000",839.59,"1,358",Dec-21,SENGKANG SQUARE,Resale,Strata,78,"14,615",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
THE FLORENCE RESIDENCES,"2,530,000","1,679.18","1,507",Dec-21,HOUGANG AVENUE 2,New Sale,Strata,156,"16,218",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
THE CASCADIA,"1,080,000",570.49,"1,893",Dec-21,BUKIT TIMAH ROAD,Resale,Strata,53,"20,377",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
D'NEST,"1,350,000","1,130.22","1,194",Dec-21,PASIR RIS GROVE,Resale,Strata,105,"12,857",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE SPRINGBLOOM,"1,300,000","1,130.22","1,150",Dec-21,SERANGOON AVENUE 3,Resale,Strata,105,"12,381",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
SYMPHONY HEIGHTS,"1,838,000","1,410.08","1,303",Dec-21,HUME AVENUE,Resale,Strata,131,"14,031",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
UBER 388,"2,500,000","1,517.72","1,647",Dec-21,UPPER EAST COAST ROAD,Resale,Strata,141,"17,730",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
FLAMINGO VALLEY,"2,380,000","1,485.43","1,602",Dec-21,SIGLAP ROAD,Resale,Strata,138,"17,246",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
A TREASURE TROVE,"1,292,000","1,044.11","1,237",Dec-21,PUNGGOL WALK,Resale,Strata,97,"13,320",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
SKY HABITAT,"2,250,000","1,356.26","1,659",Dec-21,BISHAN STREET 15,Resale,Strata,126,"17,857",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,26 to 30
D'ECOSIA,"782,000",505.91,"1,546",Dec-21,STILL ROAD SOUTH,Resale,Strata,47,"16,638",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
NV RESIDENCES,"1,500,000","1,453.14","1,032",Dec-21,PASIR RIS GROVE,Resale,Strata,135,"11,111",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,06 to 10
CHANGI COURT,"1,070,000",839.59,"1,274",Dec-21,UPPER CHANGI ROAD EAST,Resale,Strata,78,"13,718",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THOMSON THREE,"838,000",495.14,"1,692",Dec-21,BRIGHT HILL DRIVE,Resale,Strata,46,"18,217",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
D'ECOSIA,"815,000",505.91,"1,611",Dec-21,STILL ROAD SOUTH,Resale,Strata,47,"17,340",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TERRASSE,"980,000",850.36,"1,152",Dec-21,TERRASSE LANE,Resale,Strata,79,"12,405",-,Condominium,1,99 yrs lease commencing from 2010,19,Outside Central Region,01 to 05
PALM ISLES,"978,888",990.29,988,Dec-21,FLORA DRIVE,Resale,Strata,92,"10,640",-,Condominium,1,99 yrs lease commencing from 2011,17,Outside Central Region,06 to 10
BOTANIQUE AT BARTLEY,"810,000",516.67,"1,568",Dec-21,UPPER PAYA LEBAR ROAD,Resale,Strata,48,"16,875",-,Condominium,1,99 yrs lease commencing from 2014,19,Outside Central Region,11 to 15
MOUNTBATTEN REGENCY,"1,680,000","1,140.98","1,472",Dec-21,MOUNTBATTEN ROAD,Resale,Strata,106,"15,849",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE GLADES,"735,000",484.38,"1,517",Dec-21,BEDOK RISE,Resale,Strata,45,"16,333",-,Condominium,1,99 yrs lease commencing from 2013,16,Outside Central Region,01 to 05
CLOVER BY THE PARK,"2,150,000","1,603.84","1,341",Dec-21,BISHAN STREET 25,Resale,Strata,149,"14,430",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,01 to 05
D'SAVILLE,"2,800,000","2,561.83","1,093",Dec-21,JALAN TENGGIRI,Resale,Strata,238,"11,765",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE SANTORINI,"628,000",527.44,"1,191",Dec-21,TAMPINES STREET 86,Resale,Strata,49,"12,816",-,Condominium,1,99 yrs lease commencing from 2013,18,Outside Central Region,01 to 05
SEASIDE RESIDENCES,"1,250,000",559.73,"2,233",Dec-21,SIGLAP LINK,Sub Sale,Strata,52,"24,038",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,06 to 10
TERRENE AT BUKIT TIMAH,"1,883,000","1,076.4","1,749",Nov-21,JALAN JURONG KECHIL,Resale,Strata,100,"18,830",-,Condominium,1,999 yrs lease commencing from 1885,21,Rest of Central Region,01 to 05
RIO VISTA,"1,370,000","1,377.79",994,Nov-21,UPPER SERANGOON VIEW,Resale,Strata,128,"10,703",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,961,000","1,334.74","1,469",Nov-21,TAMPINES LANE,New Sale,Strata,124,"15,815",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,962,000","1,323.97","1,482",Nov-21,TAMPINES LANE,New Sale,Strata,123,"15,951",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
FORETT AT BUKIT TIMAH,"1,491,000",688.9,"2,164",Nov-21,TOH TUCK ROAD,New Sale,Strata,64,"23,297",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
INFINI AT EAST COAST,"1,440,000",753.48,"1,911",Nov-21,EAST COAST ROAD,New Sale,Strata,70,"20,571",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
SOUTHAVEN I,"2,450,000","2,960.1",828,Nov-21,HINDHEDE WALK,Resale,Strata,275,"8,909",-,Condominium,1,99 yrs lease commencing from 1994,21,Outside Central Region,06 to 10
WATERVIEW,"1,238,000","1,130.22","1,095",Nov-21,TAMPINES AVENUE 1,Resale,Strata,105,"11,790",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,488,000",979.52,"1,519",Nov-21,HOUGANG AVENUE 2,New Sale,Strata,91,"16,352",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
SENGKANG GRAND RESIDENCES,"1,786,780","1,011.82","1,766",Nov-21,COMPASSVALE BOW,New Sale,Strata,94,"19,008",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
COCO PALMS,"1,810,000","1,377.79","1,314",Nov-21,PASIR RIS GROVE,Resale,Strata,128,"14,141",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,11 to 15
THE CREEK @ BUKIT,"1,360,000",785.77,"1,731",Nov-21,TOH TUCK ROAD,Resale,Strata,73,"18,630",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
D'NEST,"615,000",484.38,"1,270",Nov-21,PASIR RIS GROVE,Resale,Strata,45,"13,667",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
THE GERANIUM,"1,228,000",947.23,"1,296",Nov-21,MANGIS ROAD,Resale,Strata,88,"13,955",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"995,000",678.13,"1,467",Nov-21,TAMPINES LANE,Sub Sale,Strata,63,"15,794",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
SEA ESTA,"1,050,000",904.18,"1,161",Nov-21,PASIR RIS LINK,Resale,Strata,84,"12,500",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,06 to 10
LIVIA,"1,058,000","1,151.75",919,Nov-21,PASIR RIS GROVE,Resale,Strata,107,"9,888",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
BEDOK RESIDENCES,"968,000",678.13,"1,427",Nov-21,BEDOK NORTH DRIVE,Resale,Strata,63,"15,365",-,Apartment,1,99 yrs lease commencing from 2011,16,Outside Central Region,01 to 05
