Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LE QUEST,"1,456,000","1,022.58","1,424",Mar-20,BUKIT BATOK STREET 41,New Sale,Strata,95,"15,326",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
CANBERRA RESIDENCES,"1,225,000","1,313.21",933,Mar-20,CANBERRA DRIVE,Resale,Strata,122,"10,041",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
HILLSTA,"610,000",538.2,"1,133",Mar-20,PHOENIX ROAD,Resale,Strata,50,"12,200",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
MI CASA,"1,050,000","1,259.39",834,Mar-20,CHOA CHU KANG AVENUE 3,Resale,Strata,117,"8,974",-,Condominium,1,99 yrs lease commencing from 2008,23,Outside Central Region,11 to 15
THE MAYFAIR,"995,000","1,162.51",856,Mar-20,JURONG EAST STREET 32,Resale,Strata,108,"9,213",-,Condominium,1,99 yrs lease commencing from 1996,22,Outside Central Region,01 to 05
NORTHWOOD,"1,200,000","1,313.21",914,Mar-20,JALAN MATA AYER,Resale,Strata,122,"9,836",-,Condominium,1,Freehold,27,Outside Central Region,01 to 05
LE QUEST,"1,435,000","1,022.58","1,403",Mar-20,BUKIT BATOK STREET 41,New Sale,Strata,95,"15,105",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
LE QUEST,"1,384,000","1,108.69","1,248",Mar-20,BUKIT BATOK STREET 41,New Sale,Strata,103,"13,437",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,16 to 20
MONT BOTANIK RESIDENCE,"1,260,000",775.01,"1,626",Mar-20,JALAN REMAJA,New Sale,Strata,72,"17,500",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
MONT BOTANIK RESIDENCE,"1,560,000",947.23,"1,647",Mar-20,JALAN REMAJA,New Sale,Strata,88,"17,727",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE ESSENCE,"1,016,000",731.95,"1,388",Mar-20,CHONG KUO ROAD,New Sale,Strata,68,"14,941",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
KANDIS RESIDENCE,"983,100",796.54,"1,234",Mar-20,KANDIS LINK,New Sale,Strata,74,"13,285",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05
PARC BOTANNIA,"963,330",667.37,"1,443",Mar-20,FERNVALE STREET,New Sale,Strata,62,"15,538",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
RIVERBANK @ FERNVALE,"1,130,000","1,011.82","1,117",Mar-20,FERNVALE CLOSE,Resale,Strata,94,"12,021",-,Condominium,1,99 yrs lease commencing from 2013,28,Outside Central Region,01 to 05
MONT BOTANIK RESIDENCE,"1,664,900",947.23,"1,758",Mar-20,JALAN REMAJA,New Sale,Strata,88,"18,919",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
LAKEVILLE,"1,450,000",936.47,"1,548",Mar-20,JURONG LAKE LINK,Resale,Strata,87,"16,667",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
THE CALROSE,"3,068,000","2,755.58","1,113",Mar-20,YIO CHU KANG ROAD,Resale,Strata,256,"11,984",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
HILLSTA,"1,350,000","1,205.57","1,120",Mar-20,PHOENIX ROAD,Resale,Strata,112,"12,054",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
MEADOWS @ PEIRCE,"1,550,000","1,270.15","1,220",Mar-20,UPPER THOMSON ROAD,Resale,Strata,118,"13,136",-,Condominium,1,Freehold,26,Outside Central Region,01 to 05
FORESQUE RESIDENCES,"880,000",731.95,"1,202",Mar-20,PETIR ROAD,Resale,Strata,68,"12,941",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
PARC BOTANNIA,"1,372,000",979.52,"1,401",Mar-20,FERNVALE STREET,New Sale,Strata,91,"15,077",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
BUKIT 828,"1,035,000",635.08,"1,630",Mar-20,UPPER BUKIT TIMAH ROAD,New Sale,Strata,59,"17,542",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
THE LINEAR,"1,230,000","1,237.86",994,Mar-20,UPPER BUKIT TIMAH ROAD,Resale,Strata,115,"10,696",-,Apartment,1,999 yrs lease commencing from 1876,23,Outside Central Region,01 to 05
THE ESSENCE,"1,092,888",893.41,"1,223",Mar-20,CHONG KUO ROAD,New Sale,Strata,83,"13,167",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
PARC BOTANNIA,"1,386,700","1,162.51","1,193",Mar-20,FERNVALE STREET,New Sale,Strata,108,"12,840",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
THE MILTONIA RESIDENCES,"560,000",516.67,"1,084",Mar-20,MILTONIA CLOSE,Resale,Strata,48,"11,667",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
ECO SANCTUARY,"930,000",731.95,"1,271",Mar-20,CHESTNUT AVENUE,Resale,Strata,68,"13,676",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,16 to 20
CASTLE GREEN,"995,000","1,151.75",864,Mar-20,YIO CHU KANG ROAD,Resale,Strata,107,"9,299",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
REGENT HEIGHTS,"865,000","1,539.25",562,Mar-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,143,"6,049",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
ROSEWOOD,"880,000","1,184.04",743,Mar-20,ROSEWOOD DRIVE,Resale,Strata,110,"8,000",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
THE SKYWOODS,"1,300,000","1,097.93","1,184",Mar-20,DAIRY FARM HEIGHTS,Resale,Strata,102,"12,745",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
NORTH PARK RESIDENCES,"1,300,000",861.12,"1,510",Mar-20,YISHUN CENTRAL 1,Sub Sale,Strata,80,"16,250",-,Apartment,1,99 yrs lease commencing from 2015,27,Outside Central Region,01 to 05
CANBERRA RESIDENCES,"630,000",699.66,900,Mar-20,CANBERRA DRIVE,Resale,Strata,65,"9,692",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
ROSEWOOD,"745,000","1,011.82",736,Mar-20,ROSEWOOD DRIVE,Resale,Strata,94,"7,926",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,01 to 05
MERALODGE,"980,000","1,087.16",901,Mar-20,HILLVIEW AVENUE,Resale,Strata,101,"9,703",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
ROOTS @ TRANSIT,"648,000",516.67,"1,254",Mar-20,TRANSIT ROAD,Resale,Strata,48,"13,500",-,Apartment,1,99 yrs lease commencing from 2014,26,Outside Central Region,01 to 05
CASABLANCA,"835,000","1,194.8",699,Mar-20,ROSEWOOD DRIVE,Resale,Strata,111,"7,523",-,Condominium,1,99 yrs lease commencing from 2001,25,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,218,000",947.23,"1,286",Mar-20,FERNVALE ROAD,Resale,Strata,88,"13,841",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
H2O RESIDENCES,"1,300,000","1,194.8","1,088",Mar-20,FERNVALE LINK,Resale,Strata,111,"11,712",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
LE QUEST,"1,304,000",936.47,"1,392",Mar-20,BUKIT BATOK STREET 41,New Sale,Strata,87,"14,989",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
LE QUEST,"1,431,000","1,022.58","1,399",Mar-20,BUKIT BATOK STREET 41,New Sale,Strata,95,"15,063",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,06 to 10
PARC BOTANNIA,"1,093,680",785.77,"1,392",Mar-20,FERNVALE STREET,New Sale,Strata,73,"14,982",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"1,380,000","1,151.75","1,198",Mar-20,FERNVALE ROAD,Resale,Strata,107,"12,897",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
NORTHVALE,"970,000","1,356.26",715,Mar-20,CHOA CHU KANG LOOP,Resale,Strata,126,"7,698",-,Apartment,1,99 yrs lease commencing from 1995,23,Outside Central Region,01 to 05
THE LAKESHORE,"1,040,888","1,108.69",939,Mar-20,JURONG WEST STREET 41,Resale,Strata,103,"10,106",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
GLENDALE PARK,"1,310,000","1,044.11","1,255",Mar-20,HILLVIEW AVENUE,Resale,Strata,97,"13,505",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
HIGH PARK RESIDENCES,"1,030,000",871.88,"1,181",Mar-20,FERNVALE ROAD,Resale,Strata,81,"12,716",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"728,000",570.49,"1,276",Mar-20,FERNVALE ROAD,Resale,Strata,53,"13,736",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,01 to 05
REGENT HEIGHTS,"870,000","1,173.28",742,Mar-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,109,"7,982",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,11 to 15
BUKIT 828,"1,509,000",979.52,"1,541",Mar-20,UPPER BUKIT TIMAH ROAD,New Sale,Strata,91,"16,582",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
PARC VISTA,"1,080,000","1,302.44",829,Mar-20,CORPORATION ROAD,Resale,Strata,121,"8,926",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
CASPIAN,"600,000",462.85,"1,296",Mar-20,LAKESIDE DRIVE,Resale,Strata,43,"13,953",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"1,180,000",979.52,"1,205",Mar-20,FERNVALE ROAD,Resale,Strata,91,"12,967",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
PARC ROSEWOOD,"510,000",430.56,"1,185",Mar-20,ROSEWOOD DRIVE,Resale,Strata,40,"12,750",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
REGENT GROVE,"808,000","1,194.8",676,Mar-20,CHOA CHU KANG NORTH 7,Resale,Strata,111,"7,279",-,Condominium,1,99 yrs lease commencing from 1997,23,Outside Central Region,06 to 10
MONT BOTANIK RESIDENCE,"1,353,825",775.01,"1,747",Mar-20,JALAN REMAJA,New Sale,Strata,72,"18,803",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
PARC BOTANNIA,"1,296,540",979.52,"1,324",Mar-20,FERNVALE STREET,New Sale,Strata,91,"14,248",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,031,000",785.77,"1,312",Mar-20,FERNVALE STREET,New Sale,Strata,73,"14,123",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,063,300",785.77,"1,353",Mar-20,FERNVALE STREET,New Sale,Strata,73,"14,566",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
REGENT HEIGHTS,"795,000","1,022.58",777,Mar-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,95,"8,368",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,11 to 15
PARK NATURA,"2,125,000","2,185.09",972,Mar-20,BUKIT BATOK EAST AVENUE 6,Resale,Strata,203,"10,468",-,Condominium,1,Freehold,23,Rest of Central Region,01 to 05
PARC ROSEWOOD,"1,475,000","2,314.26",637,Mar-20,ROSEWOOD DRIVE,Resale,Strata,215,"6,860",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
ORCHID PARK CONDO,"588,000",871.88,674,Mar-20,YISHUN STREET 81,Resale,Strata,81,"7,259",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,01 to 05
PARC BOTANNIA,"1,069,180",785.77,"1,361",Mar-20,FERNVALE STREET,New Sale,Strata,73,"14,646",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,236,000",871.88,"1,418",Mar-20,FERNVALE STREET,New Sale,Strata,81,"15,259",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
RIVERTREES RESIDENCES,"750,000",581.26,"1,290",Mar-20,FERNVALE CLOSE,Resale,Strata,54,"13,889",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"1,608,000","1,399.32","1,149",Mar-20,FERNVALE ROAD,Resale,Strata,130,"12,369",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,16 to 20
MONT BOTANIK RESIDENCE,"1,150,000",688.9,"1,669",Mar-20,JALAN REMAJA,New Sale,Strata,64,"17,969",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
BUKIT 828,"808,000",505.91,"1,597",Mar-20,UPPER BUKIT TIMAH ROAD,New Sale,Strata,47,"17,191",-,Apartment,1,Freehold,23,Outside Central Region,01 to 05
BUKIT 828,"1,408,000",914.94,"1,539",Mar-20,UPPER BUKIT TIMAH ROAD,New Sale,Strata,85,"16,565",-,Apartment,1,Freehold,23,Outside Central Region,06 to 10
CASHEW PARK CONDOMINIUM,"1,900,000","1,819.12","1,044",Mar-20,CASHEW ROAD,Resale,Strata,169,"11,243",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,06 to 10
MAYSPRINGS,"1,250,000","1,550.02",806,Mar-20,PETIR ROAD,Resale,Strata,144,"8,681",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,21 to 25
FORESQUE RESIDENCES,"1,350,000","1,130.22","1,194",Mar-20,PETIR ROAD,Resale,Strata,105,"12,857",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
GUILIN VIEW,"1,020,000","1,259.39",810,Mar-20,BUKIT BATOK STREET 52,Resale,Strata,117,"8,718",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,26 to 30
ECO SANCTUARY,"938,000",753.48,"1,245",Mar-20,CHESTNUT AVENUE,Resale,Strata,70,"13,400",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,003,300",624.31,"1,607",Mar-20,DAIRY FARM LANE,New Sale,Strata,58,"17,298",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
PARC BOTANNIA,"1,337,700",979.52,"1,366",Feb-20,FERNVALE STREET,New Sale,Strata,91,"14,700",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,887,144","1,453.14","1,299",Feb-20,FERNVALE STREET,New Sale,Strata,135,"13,979",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
FORESQUE RESIDENCES,"800,000",667.37,"1,199",Feb-20,PETIR ROAD,Resale,Strata,62,"12,903",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,06 to 10
THE TENNERY,"900,000",861.12,"1,045",Feb-20,WOODLANDS ROAD,Resale,Strata,80,"11,250",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
EUPHONY GARDENS,"680,000","1,205.57",564,Feb-20,JALAN MATA AYER,Resale,Strata,112,"6,071",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
SEASONS PARK,"1,090,000","1,248.62",873,Feb-20,YIO CHU KANG ROAD,Resale,Strata,116,"9,397",-,Condominium,1,99 yrs lease commencing from 1995,26,Outside Central Region,06 to 10
PARC BOTANNIA,"1,046,000",785.77,"1,331",Feb-20,FERNVALE STREET,New Sale,Strata,73,"14,329",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"966,280",667.37,"1,448",Feb-20,FERNVALE STREET,New Sale,Strata,62,"15,585",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
H2O RESIDENCES,"1,190,000","1,130.22","1,053",Feb-20,FERNVALE LINK,Resale,Strata,105,"11,333",-,Condominium,1,99 yrs lease commencing from 2010,28,Outside Central Region,16 to 20
TREE HOUSE,"1,345,000","1,410.08",954,Feb-20,CHESTNUT AVENUE,Resale,Strata,131,"10,267",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,21 to 25
LAKEHOLMZ,"1,160,000","1,237.86",937,Feb-20,CORPORATION ROAD,Resale,Strata,115,"10,087",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,16 to 20
GUILIN VIEW,"1,040,000","1,280.92",812,Feb-20,BUKIT BATOK STREET 52,Resale,Strata,119,"8,739",-,Condominium,1,99 yrs lease commencing from 1996,23,Outside Central Region,21 to 25
HIGH PARK RESIDENCES,"1,020,000",882.65,"1,156",Feb-20,FERNVALE ROAD,Resale,Strata,82,"12,439",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,21 to 25
PARC BOTANNIA,"1,078,980",785.77,"1,373",Feb-20,FERNVALE STREET,New Sale,Strata,73,"14,781",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
PARC BOTANNIA,"927,080",667.37,"1,389",Feb-20,FERNVALE STREET,New Sale,Strata,62,"14,953",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
KINGSFORD . HILLVIEW PEAK,"766,000",678.13,"1,130",Feb-20,HILLVIEW RISE,Sub Sale,Strata,63,"12,159",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,01 to 05
THE TENNERY,"900,000",861.12,"1,045",Feb-20,WOODLANDS ROAD,Resale,Strata,80,"11,250",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,01 to 05
PARC BOTANNIA,"1,350,440",979.52,"1,379",Feb-20,FERNVALE STREET,New Sale,Strata,91,"14,840",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
PARC BOTANNIA,"971,180",667.37,"1,455",Feb-20,FERNVALE STREET,New Sale,Strata,62,"15,664",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
THE WOODGROVE,"620,000",882.65,702,Feb-20,WOODGROVE DRIVE,Resale,Strata,82,"7,561",-,Apartment,1,99 yrs lease commencing from 1996,25,Outside Central Region,06 to 10
PARC ROSEWOOD,"540,000",548.96,984,Feb-20,ROSEWOOD DRIVE,Resale,Strata,51,"10,588",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
WOODHAVEN,"650,000",624.31,"1,041",Feb-20,WOODGROVE AVENUE,Resale,Strata,58,"11,207",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
THE HILLIER,"810,000",581.26,"1,394",Feb-20,HILLVIEW RISE,Resale,Strata,54,"15,000",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
PARC BOTANNIA,"1,362,200",979.52,"1,391",Feb-20,FERNVALE STREET,New Sale,Strata,91,"14,969",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
FORESQUE RESIDENCES,"800,000",667.37,"1,199",Feb-20,PETIR ROAD,Resale,Strata,62,"12,903",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,11 to 15
PARC BOTANNIA,"1,059,380",785.77,"1,348",Feb-20,FERNVALE STREET,New Sale,Strata,73,"14,512",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"942,760",667.37,"1,413",Feb-20,FERNVALE STREET,New Sale,Strata,62,"15,206",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
PARC BOTANNIA,"962,360",667.37,"1,442",Feb-20,FERNVALE STREET,New Sale,Strata,62,"15,522",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
LE QUEST,"1,468,000","1,022.58","1,436",Feb-20,BUKIT BATOK STREET 41,New Sale,Strata,95,"15,453",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
CHANTILLY RISE,"1,880,000","1,797.59","1,046",Feb-20,HILLVIEW AVENUE,Resale,Strata,167,"11,257",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
THE ESSENCE,"1,024,090",731.95,"1,399",Feb-20,CHONG KUO ROAD,New Sale,Strata,68,"15,060",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
PARC BOTANNIA,"958,440",667.37,"1,436",Feb-20,FERNVALE STREET,New Sale,Strata,62,"15,459",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
PARC BOTANNIA,"975,100",667.37,"1,461",Feb-20,FERNVALE STREET,New Sale,Strata,62,"15,727",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
THE ESSENCE,"883,000",624.31,"1,414",Feb-20,CHONG KUO ROAD,New Sale,Strata,58,"15,224",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
PARKVIEW APARTMENTS,"725,000",936.47,774,Feb-20,BUKIT BATOK STREET 25,Resale,Strata,87,"8,333",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
PARC VISTA,"1,035,000","1,259.39",822,Feb-20,CORPORATION ROAD,Resale,Strata,117,"8,846",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
REGENT HEIGHTS,"800,000","1,173.28",682,Feb-20,BUKIT BATOK EAST AVENUE 5,Resale,Strata,109,"7,339",-,Condominium,1,99 yrs lease commencing from 1995,23,Outside Central Region,06 to 10
YEWTEE RESIDENCES,"1,068,000","1,237.86",863,Feb-20,CHOA CHU KANG NORTH 6,Resale,Strata,115,"9,287",-,Apartment,1,99 yrs lease commencing from 2006,23,Outside Central Region,06 to 10
PARC ROSEWOOD,"490,000",430.56,"1,138",Feb-20,ROSEWOOD DRIVE,Resale,Strata,40,"12,250",-,Condominium,1,99 yrs lease commencing from 2011,25,Outside Central Region,01 to 05
PARC BOTANNIA,"1,001,000",785.77,"1,274",Feb-20,FERNVALE STREET,New Sale,Strata,73,"13,712",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,251,300",968.76,"1,292",Feb-20,FERNVALE STREET,New Sale,Strata,90,"13,903",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,219,000",871.88,"1,398",Feb-20,FERNVALE STREET,New Sale,Strata,81,"15,049",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
PARC BOTANNIA,"1,410,000","1,162.51","1,213",Feb-20,FERNVALE STREET,New Sale,Strata,108,"13,056",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,21 to 25
PARC BOTANNIA,"1,057,000",785.77,"1,345",Feb-20,FERNVALE STREET,New Sale,Strata,73,"14,479",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
PARC BOTANNIA,"1,331,820",979.52,"1,360",Feb-20,FERNVALE STREET,New Sale,Strata,91,"14,635",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
HIGH PARK RESIDENCES,"888,000",721.19,"1,231",Feb-20,FERNVALE ROAD,Sub Sale,Strata,67,"13,254",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
THE TENNERY,"938,000",861.12,"1,089",Feb-20,WOODLANDS ROAD,Resale,Strata,80,"11,725",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,06 to 10
IVORY HEIGHTS,"1,562,888","1,668.42",937,Feb-20,JURONG EAST STREET 13,Resale,Strata,155,"10,083",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"505,000",387.5,"1,303",Feb-20,FERNVALE ROAD,Sub Sale,Strata,36,"14,028",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,11 to 15
PARC BOTANNIA,"990,780",775.01,"1,278",Feb-20,FERNVALE STREET,New Sale,Strata,72,"13,761",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,01 to 05
PARC BOTANNIA,"1,033,900",785.77,"1,316",Feb-20,FERNVALE STREET,New Sale,Strata,73,"14,163",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
PARC BOTANNIA,"1,037,820",785.77,"1,321",Feb-20,FERNVALE STREET,New Sale,Strata,73,"14,217",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,308,300",979.52,"1,336",Feb-20,FERNVALE STREET,New Sale,Strata,91,"14,377",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,314,180",979.52,"1,342",Feb-20,FERNVALE STREET,New Sale,Strata,91,"14,442",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
THE WARREN,"855,000","1,054.87",811,Feb-20,CHOA CHU KANG LOOP,Resale,Strata,98,"8,724",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,01 to 05
ROSEWOOD,"860,000","1,173.28",733,Feb-20,ROSEWOOD DRIVE,Resale,Strata,109,"7,890",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
ORCHID PARK CONDO,"1,255,000","1,668.42",752,Feb-20,YISHUN STREET 81,Resale,Strata,155,"8,097",-,Condominium,1,99 yrs lease commencing from 1991,27,Outside Central Region,11 to 15
HILLINGTON GREEN,"1,580,000","1,528.49","1,034",Feb-20,HILLVIEW AVENUE,Resale,Strata,142,"11,127",-,Condominium,1,999 yrs lease commencing from 1883,23,Outside Central Region,01 to 05
THE ESSENCE,"883,000",624.31,"1,414",Feb-20,CHONG KUO ROAD,New Sale,Strata,58,"15,224",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
KANDIS RESIDENCE,"980,000",796.54,"1,230",Feb-20,KANDIS LINK,New Sale,Strata,74,"13,243",-,Condominium,1,99 yrs lease commencing from 2016,27,Outside Central Region,01 to 05
YISHUN SAPPHIRE,"740,000","1,022.58",724,Feb-20,CANBERRA DRIVE,Resale,Strata,95,"7,789",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,06 to 10
THE MILTONIA RESIDENCES,"1,045,000","1,173.28",891,Feb-20,MILTONIA CLOSE,Resale,Strata,109,"9,587",-,Condominium,1,99 yrs lease commencing from 2010,27,Outside Central Region,01 to 05
PARC BOTANNIA,"937,860",667.37,"1,405",Feb-20,FERNVALE STREET,New Sale,Strata,62,"15,127",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,11 to 15
PARC BOTANNIA,"1,406,790",979.52,"1,436",Feb-20,FERNVALE STREET,New Sale,Strata,91,"15,459",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,16 to 20
