Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE INFINITI,"1,590,000","1,270.15","1,252",Jul-22,WEST COAST PARK,Resale,Strata,118,"13,475",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
VARSITY PARK CONDOMINIUM,"1,850,000","1,367.03","1,353",Jul-22,WEST COAST ROAD,Resale,Strata,127,"14,567",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,953,000",947.23,"2,062",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,88,"22,193",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,793,000",882.65,"2,031",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,82,"21,866",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
ALTEZ,"1,600,000",861.12,"1,858",Jul-22,ENGGOR STREET,Resale,Strata,80,"20,000",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,31 to 35
MARINA ONE RESIDENCES,"2,650,000","1,162.51","2,280",Jul-22,MARINA WAY,Resale,Strata,108,"24,537",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,01 to 05
WALLICH RESIDENCE,"6,550,000","1,722.24","3,803",Jul-22,WALLICH STREET,Resale,Strata,160,"40,938",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,56 to 60
DOVER PARKVIEW,"1,150,000",968.76,"1,187",Jul-22,DOVER RISE,Resale,Strata,90,"12,778",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,06 to 10
REGENT PARK,"1,068,000",958,"1,115",Jul-22,JALAN LEMPENG,Resale,Strata,89,"12,000",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,06 to 10
BOTANNIA,"1,880,000","1,237.86","1,519",Jul-22,WEST COAST PARK,Resale,Strata,115,"16,348",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
STIRLING RESIDENCES,"1,938,000",882.65,"2,196",Jul-22,STIRLING ROAD,Sub Sale,Strata,82,"23,634",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,367,000",527.44,"2,592",Jul-22,SILAT AVENUE,New Sale,Strata,49,"27,898",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
RIVIERE,"2,535,000",839.59,"3,019",Jul-22,JIAK KIM STREET,New Sale,Strata,78,"32,500",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
THE M,"1,650,000",656.6,"2,486",Jul-22,MIDDLE ROAD,New Sale,Strata,61,"26,754","1,632,000",Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
REFLECTIONS AT KEPPEL BAY,"1,900,000","1,291.68","1,471",Jul-22,KEPPEL BAY VIEW,Resale,Strata,120,"15,833",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
THE CLIFT,"999,000",505.91,"1,975",Jul-22,MCCALLUM STREET,Resale,Strata,47,"21,255",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
CARIBBEAN AT KEPPEL BAY,"3,000,000","1,646.89","1,822",Jul-22,KEPPEL BAY DRIVE,Resale,Strata,153,"19,608",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
STIRLING RESIDENCES,"1,360,000",635.08,"2,141",Jul-22,STIRLING ROAD,Sub Sale,Strata,59,"23,051",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,11 to 15
PARC RIVIERA,"705,000",462.85,"1,523",Jul-22,WEST COAST VALE,Resale,Strata,43,"16,395",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,06 to 10
STIRLING RESIDENCES,"1,200,000",505.91,"2,372",Jul-22,STIRLING ROAD,Sub Sale,Strata,47,"25,532",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,26 to 30
RIVIERE,"2,553,000",818.06,"3,121",Jul-22,JIAK KIM STREET,New Sale,Strata,76,"33,592",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
TERESA VILLE,"2,350,000","1,356.26","1,733",Jul-22,LOWER DELTA ROAD,Resale,Strata,126,"18,651",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
THE AZURE,"3,480,000","1,926.76","1,806",Jul-22,OCEAN DRIVE,Resale,Strata,179,"19,441",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,01 to 05
RIVIERE,"3,292,000","1,216.33","2,706",Jul-22,JIAK KIM STREET,New Sale,Strata,113,"29,133",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
RIVIERE,"4,250,000","1,506.96","2,820",Jul-22,JIAK KIM STREET,New Sale,Strata,140,"30,357",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,11 to 15
RIVER PLACE,"2,250,000","1,431.61","1,572",Jul-22,HAVELOCK ROAD,Resale,Strata,133,"16,917",-,Condominium,1,99 yrs lease commencing from 1995,03,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,771,000",882.65,"2,006",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,82,"21,598",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
ECHELON,"1,450,000",731.95,"1,981",Jul-22,ALEXANDRA VIEW,Resale,Strata,68,"21,324",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
QUEENS PEAK,"1,500,000",807.3,"1,858",Jul-22,DUNDEE ROAD,Resale,Strata,75,"20,000",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
THE CLEMENT CANOPY,"1,960,000","1,140.98","1,718",Jul-22,CLEMENTI AVENUE 1,Resale,Strata,106,"18,491",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,26 to 30
THE REGENCY AT TIONG BAHRU,"2,780,000","1,280.92","2,170",Jul-22,CHAY YAN STREET,Resale,Strata,119,"23,361",-,Condominium,1,Freehold,03,Rest of Central Region,16 to 20
WHISTLER GRAND,"1,359,920",764.24,"1,779",Jul-22,WEST COAST VALE,Sub Sale,Strata,71,"19,154",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,26 to 30
THE LANDMARK,"2,362,888","1,076.4","2,195",Jul-22,CHIN SWEE ROAD,New Sale,Strata,100,"23,629",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"4,046,128","1,593.07","2,540",Jul-22,MARINA WAY,Resale,Strata,148,"27,339",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
COMMONWEALTH TOWERS,"1,486,000",796.54,"1,866",Jul-22,COMMONWEALTH AVENUE,Resale,Strata,74,"20,081",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
RIVIERE,"1,678,000",559.73,"2,998",Jul-22,JIAK KIM STREET,New Sale,Strata,52,"32,269",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
RIVIERE,"2,378,000",818.06,"2,907",Jul-22,JIAK KIM STREET,New Sale,Strata,76,"31,289",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
V ON SHENTON,"1,888,000","1,054.87","1,790",Jul-22,SHENTON WAY,Resale,Strata,98,"19,265",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
WEST BAY CONDOMINIUM,"939,000",893.41,"1,051",Jul-22,WEST COAST CRESCENT,Resale,Strata,83,"11,313",-,Condominium,1,99 yrs lease commencing from 1991,05,Outside Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"1,984,875","1,076.4","1,844",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,100,"19,849",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
CLAVON,"2,875,000","1,689.95","1,701",Jul-22,CLEMENTI AVENUE 1,New Sale,Strata,157,"18,312",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
CAPE ROYALE,"4,093,000","1,905.23","2,148",Jul-22,COVE WAY,Resale,Strata,177,"23,124",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
BOTANNIA,"1,380,000",904.18,"1,526",Jul-22,WEST COAST PARK,Resale,Strata,84,"16,429",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
THE ANCHORAGE,"2,628,000","1,646.89","1,596",Jul-22,ALEXANDRA ROAD,Resale,Strata,153,"17,176",-,Condominium,1,Freehold,03,Rest of Central Region,01 to 05
ONE-NORTH RESIDENCES,"2,495,000","1,614.6","1,545",Jul-22,ONE-NORTH GATEWAY,Resale,Strata,150,"16,633",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
ONE-NORTH RESIDENCES,"1,866,666","1,108.69","1,684",Jul-22,ONE-NORTH GATEWAY,Resale,Strata,103,"18,123",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
QUEENS PEAK,"960,000",495.14,"1,939",Jul-22,DUNDEE ROAD,Resale,Strata,46,"20,870",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,06 to 10
CAPE ROYALE,"5,605,000","2,529.54","2,216",Jul-22,COVE WAY,Resale,Strata,235,"23,851",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,16 to 20
ECHELON,"950,000",452.09,"2,101",Jul-22,ALEXANDRA VIEW,Resale,Strata,42,"22,619",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,16 to 20
MARINA COLLECTION,"7,150,000","3,788.93","1,887",Jul-22,COVE DRIVE,Resale,Strata,352,"20,313",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
CAPE ROYALE,"5,525,000","2,508.01","2,203",Jul-22,COVE WAY,Resale,Strata,233,"23,712",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
CAPE ROYALE,"4,133,000","1,905.23","2,169",Jul-22,COVE WAY,Resale,Strata,177,"23,350",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
CAPE ROYALE,"6,204,000","3,013.92","2,058",Jul-22,COVE WAY,Resale,Strata,280,"22,157",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,16 to 20
RIVIERE,"3,309,000","1,216.33","2,720",Jul-22,JIAK KIM STREET,New Sale,Strata,113,"29,283",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
RIVIERE,"6,180,000","2,002.1","3,087",Jul-22,JIAK KIM STREET,New Sale,Strata,186,"33,226",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,21 to 25
MERAPRIME,"1,850,000","1,151.75","1,606",Jul-22,JALAN BUKIT HO SWEE,Resale,Strata,107,"17,290",-,Condominium,1,99 yrs lease commencing from 2003,03,Rest of Central Region,01 to 05
KENT RIDGE HILL RESIDENCES,"2,050,050","1,044.11","1,963",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,97,"21,135",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
CLEMENTIWOODS CONDOMINIUM,"1,212,000","1,001.05","1,211",Jul-22,WEST COAST ROAD,Resale,Strata,93,"13,032",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
WHISTLER GRAND,"2,080,000","1,280.92","1,624",Jul-22,WEST COAST VALE,Sub Sale,Strata,119,"17,479",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,11 to 15
REGENT PARK,"1,120,000",979.52,"1,143",Jul-22,JALAN LEMPENG,Resale,Strata,91,"12,308",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,06 to 10
VIVA VISTA,"658,000",344.45,"1,910",Jul-22,SOUTH BUONA VISTA ROAD,Resale,Strata,32,"20,563",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
VIVA VISTA,"686,000",387.5,"1,770",Jul-22,SOUTH BUONA VISTA ROAD,Resale,Strata,36,"19,056",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
SPOTTISWOODE 18,"880,000",387.5,"2,271",Jul-22,SPOTTISWOODE PARK ROAD,Resale,Strata,36,"24,444",-,Apartment,1,Freehold,02,Rest of Central Region,16 to 20
THE OCEANFRONT @ SENTOSA COVE,"7,000,000","3,013.92","2,323",Jul-22,OCEAN DRIVE,Resale,Strata,280,"25,000",-,Condominium,1,99 yrs lease commencing from 2005,04,Core Central Region,06 to 10
PARC RIVIERA,"910,000",602.78,"1,510",Jul-22,WEST COAST VALE,Resale,Strata,56,"16,250",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,11 to 15
ONE SHENTON,"1,190,000",581.26,"2,047",Jul-22,SHENTON WAY,Resale,Strata,54,"22,037",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,26 to 30
CAPE ROYALE,"3,588,000","1,679.18","2,137",Jul-22,COVE WAY,Resale,Strata,156,"23,000",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
PRINCIPAL GARDEN,"1,550,000",764.24,"2,028",Jul-22,PRINCE CHARLES CRESCENT,Resale,Strata,71,"21,831",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,11 to 15
ASCENTIA SKY,"2,300,000","1,474.67","1,560",Jul-22,ALEXANDRA VIEW,Resale,Strata,137,"16,788",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,06 to 10
CAPE ROYALE,"3,598,000","1,679.18","2,143",Jul-22,COVE WAY,Resale,Strata,156,"23,064",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,11 to 15
V ON SHENTON,"1,055,000",452.09,"2,334",Jul-22,SHENTON WAY,Resale,Strata,42,"25,119",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
CANNINGHILL PIERS,"2,368,000",828.83,"2,857",Jul-22,CLARKE QUAY,New Sale,Strata,77,"30,753",-,Apartment,1,99 yrs lease commencing from 2021,06,Rest of Central Region,11 to 15
AVENUE SOUTH RESIDENCE,"3,242,000","1,496.2","2,167",Jul-22,SILAT AVENUE,New Sale,Strata,139,"23,324",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,31 to 35
MIDTOWN MODERN,"2,537,370",904.18,"2,806",Jul-22,TAN QUEE LAN STREET,New Sale,Strata,84,"30,207",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,16 to 20
ONE BERNAM,"1,809,000",731.95,"2,471",Jul-22,BERNAM STREET,New Sale,Strata,68,"26,603",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
ONE PEARL BANK,"1,237,000",430.56,"2,873",Jul-22,PEARL BANK,New Sale,Strata,40,"30,925",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
THE REEF AT KING'S DOCK,"2,689,000","1,076.4","2,498",Jul-22,HARBOURFRONT AVENUE,New Sale,Strata,100,"26,890",-,Condominium,1,99 yrs lease commencing from 2021,04,Rest of Central Region,01 to 05
CANNINGHILL PIERS,"3,392,000","1,130.22","3,001",Jul-22,CLARKE QUAY,New Sale,Strata,105,"32,305",-,Apartment,1,99 yrs lease commencing from 2021,06,Rest of Central Region,01 to 05
ONE PEARL BANK,"1,237,000",430.56,"2,873",Jul-22,PEARL BANK,New Sale,Strata,40,"30,925",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
WHISTLER GRAND,"1,130,000",624.31,"1,810",Jul-22,WEST COAST VALE,Sub Sale,Strata,58,"19,483",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
CAPE ROYALE,"8,710,000","3,110.8","2,800",Jul-22,COVE WAY,Resale,Strata,289,"30,138",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,16 to 20
AVENUE SOUTH RESIDENCE,"1,382,000",527.44,"2,620",Jul-22,SILAT AVENUE,New Sale,Strata,49,"28,204",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
THE SAIL @ MARINA BAY,"2,550,000","1,184.04","2,154",Jul-22,MARINA BOULEVARD,Resale,Strata,110,"23,182",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,61 to 65
THE ROCHESTER RESIDENCES,"1,525,000","1,280.92","1,191",Jul-22,ROCHESTER DRIVE,Resale,Strata,119,"12,815",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,06 to 10
PRINCIPAL GARDEN,"938,000",505.91,"1,854",Jul-22,PRINCE CHARLES CRESCENT,Resale,Strata,47,"19,957",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
BLUE HORIZON,"1,390,000","1,151.75","1,207",Jul-22,WEST COAST CRESCENT,Resale,Strata,107,"12,991",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,06 to 10
THE PEARL @ MOUNT FABER,"2,230,000","1,603.84","1,390",Jul-22,MOUNT FABER ROAD,Resale,Strata,149,"14,966",-,Condominium,1,99 yrs lease commencing from 2002,04,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,190,000","1,205.57","1,817",Jul-22,KEPPEL BAY DRIVE,Resale,Strata,112,"19,554",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
THE CREST,"2,310,000","1,216.33","1,899",Jul-22,PRINCE CHARLES CRESCENT,Resale,Strata,113,"20,442",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
ASCENTIA SKY,"1,818,000","1,022.58","1,778",Jul-22,ALEXANDRA VIEW,Resale,Strata,95,"19,137",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,41 to 45
THE SAIL @ MARINA BAY,"1,650,000",882.65,"1,869",Jul-22,MARINA BOULEVARD,Resale,Strata,82,"20,122",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,56 to 60
COMMONWEALTH TOWERS,"2,200,000","1,076.4","2,044",Jul-22,COMMONWEALTH AVENUE,Resale,Strata,100,"22,000",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
RIVERWALK APARTMENTS,"1,350,000",818.06,"1,650",Jul-22,UPPER CIRCULAR ROAD,Resale,Strata,76,"17,763",-,Apartment,1,99 yrs lease commencing from 1980,01,Rest of Central Region,11 to 15
WHISTLER GRAND,"1,018,000",613.55,"1,659",Jul-22,WEST COAST VALE,Sub Sale,Strata,57,"17,860",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,175,000","1,044.11","2,083",Jul-22,KEPPEL BAY VIEW,Resale,Strata,97,"22,423",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,11 to 15
THE ROCHESTER RESIDENCES,"1,850,000","1,205.57","1,535",Jul-22,ROCHESTER DRIVE,Resale,Strata,112,"16,518",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,11 to 15
ONE PEARL BANK,"1,656,000",559.73,"2,959",Jul-22,PEARL BANK,New Sale,Strata,52,"31,846",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,36 to 40
CANNINGHILL PIERS,"2,305,600",731.95,"3,150",Jul-22,CLARKE QUAY,New Sale,Strata,68,"33,906",-,Apartment,1,99 yrs lease commencing from 2021,06,Rest of Central Region,41 to 45
AVENUE SOUTH RESIDENCE,"3,428,000","1,496.2","2,291",Jul-22,SILAT AVENUE,New Sale,Strata,139,"24,662",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,46 to 50
AVENUE SOUTH RESIDENCE,"1,367,000",527.44,"2,592",Jul-22,SILAT AVENUE,New Sale,Strata,49,"27,898",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,51 to 55
MIDTOWN BAY,"1,531,700",484.38,"3,118",Jul-22,BEACH ROAD,New Sale,Strata,45,"33,558","1,510,100",Apartment,1,99 yrs lease commencing from 2018,07,Core Central Region,06 to 10
MIDTOWN MODERN,"3,849,120","1,442.38","2,669",Jul-22,TAN QUEE LAN STREET,New Sale,Strata,134,"28,725",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,11 to 15
THE ESTIVA,"1,950,000","1,560.78","1,249",Jul-22,PASIR PANJANG ROAD,Resale,Strata,145,"13,448",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"2,675,000","1,496.2","1,788",Jul-22,JALAN LEMPENG,New Sale,Strata,139,"19,245",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
HUNDRED TREES,"2,080,000","1,302.44","1,597",Jul-22,WEST COAST DRIVE,Resale,Strata,121,"17,190",-,Condominium,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
VENTANA,"1,798,000","1,302.44","1,380",Jul-22,PASIR PANJANG HILL,Resale,Strata,121,"14,860",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
WHISTLER GRAND,"855,000",505.91,"1,690",Jul-22,WEST COAST VALE,Sub Sale,Strata,47,"18,191",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,06 to 10
MIDTOWN MODERN,"3,201,660","1,065.64","3,004",Jul-22,TAN QUEE LAN STREET,New Sale,Strata,99,"32,340",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
PARC IMPERIAL,"715,000",419.8,"1,703",Jul-22,PASIR PANJANG ROAD,Resale,Strata,39,"18,333",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
NEWEST,"2,468,888","2,863.22",862,Jul-22,WEST COAST DRIVE,Resale,Strata,266,"9,282",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
SKY EVERTON,"3,881,000","1,345.5","2,884",Jul-22,EVERTON ROAD,New Sale,Strata,125,"31,048",-,Apartment,1,Freehold,02,Rest of Central Region,31 to 35
KENT RIDGE HILL RESIDENCES,"2,804,390","1,517.72","1,848",Jul-22,SOUTH BUONA VISTA ROAD,New Sale,Strata,141,"19,889",-,Apartment,1,99 yrs lease commencing from 2018,05,Rest of Central Region,01 to 05
PARC CLEMATIS,"1,428,000",688.9,"2,073",Jul-22,JALAN LEMPENG,New Sale,Strata,64,"22,313",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
QUEENS PEAK,"1,310,000",624.31,"2,098",Jul-22,DUNDEE ROAD,Resale,Strata,58,"22,586",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,16 to 20
PRINCIPAL GARDEN,"1,480,000",764.24,"1,937",Jul-22,PRINCE CHARLES CRESCENT,Resale,Strata,71,"20,845",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
CITY GATE,"980,000",452.09,"2,168",Jul-22,BEACH ROAD,Resale,Strata,42,"23,333",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,11 to 15
THE CREST,"3,480,000","1,657.66","2,099",Jul-22,PRINCE CHARLES CRESCENT,Resale,Strata,154,"22,597",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,21 to 25
THE CLIFT,"1,390,000",775.01,"1,794",Jul-22,MCCALLUM STREET,Resale,Strata,72,"19,306",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,11 to 15
WHISTLER GRAND,"1,590,000",958,"1,660",Jul-22,WEST COAST VALE,Sub Sale,Strata,89,"17,865",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,01 to 05
RIVIERE,"3,535,000","1,248.62","2,831",Jul-22,JIAK KIM STREET,New Sale,Strata,116,"30,474",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
MIDTOWN MODERN,"8,350,000","1,808.35","4,617",Jul-22,TAN QUEE LAN STREET,New Sale,Strata,168,"49,702",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
MIDTOWN MODERN,"8,650,000","1,808.35","4,783",Jul-22,TAN QUEE LAN STREET,New Sale,Strata,168,"51,488",-,Apartment,1,99 yrs lease commencing from 2019,07,Core Central Region,26 to 30
AVENUE SOUTH RESIDENCE,"1,316,000",527.44,"2,495",Jul-22,SILAT AVENUE,New Sale,Strata,49,"26,857",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,41 to 45
THE LANDMARK,"1,291,888",495.14,"2,609",Jul-22,CHIN SWEE ROAD,New Sale,Strata,46,"28,085",-,Condominium,1,99 yrs lease commencing from 2020,03,Rest of Central Region,21 to 25
RIVIERE,"2,499,000",839.59,"2,976",Jul-22,JIAK KIM STREET,New Sale,Strata,78,"32,038",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
NORMANTON PARK,"2,006,000","1,087.16","1,845",Jul-22,NORMANTON PARK,New Sale,Strata,101,"19,861",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
ONE BERNAM,"1,963,000",871.88,"2,251",Jul-22,BERNAM STREET,New Sale,Strata,81,"24,235",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,01 to 05
RIVIERE,"2,890,000","1,140.98","2,533",Jul-22,JIAK KIM STREET,New Sale,Strata,106,"27,264",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,01 to 05
ONE BERNAM,"1,745,000",699.66,"2,494",Jul-22,BERNAM STREET,New Sale,Strata,65,"26,846",-,Apartment,1,99 yrs lease commencing from 2019,02,Core Central Region,11 to 15
CARIBBEAN AT KEPPEL BAY,"2,222,000","1,280.92","1,735",Jul-22,KEPPEL BAY DRIVE,Resale,Strata,119,"18,672",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,01 to 05
CAPE ROYALE,"4,067,000","1,905.23","2,135",Jul-22,COVE WAY,Resale,Strata,177,"22,977",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,06 to 10
THE TRILINQ,"1,690,000","1,044.11","1,619",Jul-22,JALAN LEMPENG,Resale,Strata,97,"17,423",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,16 to 20
THE ROCHESTER RESIDENCES,"2,080,000","1,205.57","1,725",Jul-22,ROCHESTER DRIVE,Resale,Strata,112,"18,571",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,31 to 35
LIIV RESIDENCES,"1,040,000",592.02,"1,757",Jul-22,PASIR PANJANG ROAD,Resale,Strata,55,"18,909",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
NORMANTON PARK,"2,010,000","1,087.16","1,849",Jul-22,NORMANTON PARK,New Sale,Strata,101,"19,901",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,01 to 05
ECHELON,"945,000",452.09,"2,090",Jul-22,ALEXANDRA VIEW,Resale,Strata,42,"22,500",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,31 to 35
TERESA VILLE,"3,100,000","1,959.05","1,582",Jul-22,LOWER DELTA ROAD,Resale,Strata,182,"17,033",-,Condominium,1,Freehold,04,Rest of Central Region,11 to 15
